word1,word2,word3,word4,label,meta_category,original_category
water,cup,teabag,kettle,1,Noun/Concept Synonyms,used for tea
water,undo,kettle,teabag,0,Noun/Concept Synonyms,Hard Distractor
teabag,cup,venetian,kettle,0,Noun/Concept Synonyms,Random Distractor
log,tinder,match,kindling,1,Idioms & Slang,used in building a fire
bite,kindling,log,match,0,Idioms & Slang,Hard Distractor
match,syrup,kindling,tinder,0,Idioms & Slang,Random Distractor
rollers,comb,dryer,hairspray,1,Noun/Concept Synonyms,used in hair care
comb,rollers,hairspray,affect,0,Noun/Concept Synonyms,Hard Distractor
hairspray,rollers,comb,steps,0,Noun/Concept Synonyms,Random Distractor
magnifying glass,flint,matches,lighter,1,Idioms & Slang,used in starting a fire
matches,abbott,magnifying glass,flint,0,Idioms & Slang,Hard Distractor
thousand,matches,magnifying glass,lighter,0,Idioms & Slang,Random Distractor
exhaust,hose,pipe,duct,1,Noun/Concept Synonyms,used in ventilation
hose,duct,exhaust,show,0,Noun/Concept Synonyms,Hard Distractor
duct,exhaust,tang,pipe,0,Noun/Concept Synonyms,Random Distractor
sticks,snow,carrot,coal,1,Idioms & Slang,used to build a snowman
coal,sticks,carrot,get out,0,Idioms & Slang,Hard Distractor
carrot,besides,snow,sticks,0,Idioms & Slang,Random Distractor
sand,plow,salt,shovel,1,Noun/Concept Synonyms,used to clear snow
sand,salt,woodstock,plow,0,Noun/Concept Synonyms,Hard Distractor
highway,shovel,salt,plow,0,Noun/Concept Synonyms,Random Distractor
carrot,scarf,coal,pipe,1,Idioms & Slang,used to decorate a snowman
cater,scarf,pipe,carrot,0,Idioms & Slang,Hard Distractor
cant,scarf,carrot,pipe,0,Idioms & Slang,Random Distractor
chock,tire,wrench,jack,1,Idioms & Slang,used to fix a flat
sink,chock,wrench,tire,0,Idioms & Slang,Hard Distractor
chock,jack,wrench,barney the dinosaur,0,Idioms & Slang,Random Distractor
water,pot,seed,soil,1,Idioms & Slang,used to grow a houseplant
pot,rivet,soil,seed,0,Idioms & Slang,Hard Distractor
soil,water,seed,tsar,0,Idioms & Slang,Random Distractor
racket,mallet,bat,stick,1,Members of a Set/Entities,used to hit a ball in sports
ice,racket,bat,stick,0,Members of a Set/Entities,Hard Distractor
stick,racket,xo,mallet,0,Members of a Set/Entities,Random Distractor
filter,water,grinder,beans,1,Noun/Concept Synonyms,used to make coffee
filter,inner,water,beans,0,Noun/Concept Synonyms,Hard Distractor
water,grinder,filter,stern,0,Noun/Concept Synonyms,Random Distractor
cone,barrier,flare,flag,1,Descriptor/Adjective Synonyms,used to redirect traffic
cone,flag,flare,taste,0,Descriptor/Adjective Synonyms,Hard Distractor
cone,xanadu,flag,flare,0,Descriptor/Adjective Synonyms,Random Distractor
stain,microscope,slide,specimen,1,Idioms & Slang,used to view a biological sample
kink,specimen,stain,microscope,0,Idioms & Slang,Hard Distractor
heartbreaker,specimen,microscope,slide,0,Idioms & Slang,Random Distractor
ladle,pot,spoon,bowl,1,Noun/Concept Synonyms,used when serving soup
taki,pot,ladle,spoon,0,Noun/Concept Synonyms,Hard Distractor
redden,ladle,bowl,spoon,0,Noun/Concept Synonyms,Random Distractor
electric,gas,water,telephone,1,Noun/Concept Synonyms,utilities
telephone,remote,gas,water,0,Noun/Concept Synonyms,Hard Distractor
electric,sera,telephone,water,0,Noun/Concept Synonyms,Random Distractor
trash,cable,water,gas,1,Noun/Concept Synonyms,utilities
cable,trash,water,enterprise,0,Noun/Concept Synonyms,Hard Distractor
martini,water,trash,gas,0,Noun/Concept Synonyms,Random Distractor
seventh heaven,shangri-la,xanadu,paradise,1,Noun/Concept Synonyms,utopia
seventh heaven,dreams,xanadu,paradise,0,Noun/Concept Synonyms,Hard Distractor
paradise,shangri-la,seventh heaven,rye,0,Noun/Concept Synonyms,Random Distractor
peep,sound,word,noise,1,Noun/Concept Synonyms,utterance
word,rofl,noise,sound,0,Noun/Concept Synonyms,Hard Distractor
word,noise,sound,mozzarella,0,Noun/Concept Synonyms,Random Distractor
dell,dale,hollow,glen,1,Descriptor/Adjective Synonyms,valley
hollow,dell,glen,register,0,Descriptor/Adjective Synonyms,Hard Distractor
daunt,dale,glen,hollow,0,Descriptor/Adjective Synonyms,Random Distractor
lost boys,twilight,blade,near dark,1,Trivia/Pop Culture,vampire movies
ham,twilight,blade,near dark,0,Trivia/Pop Culture,Hard Distractor
glitter,blade,twilight,lost boys,0,Trivia/Pop Culture,Random Distractor
silver,garlic,cross,sun,1,Noun/Concept Synonyms,vampire vulnerabilities
garlic,sun,red,cross,0,Noun/Concept Synonyms,Hard Distractor
garlic,silver,cross,contrast,0,Noun/Concept Synonyms,Random Distractor
departure,break,change,alternative,1,Noun/Concept Synonyms,variation from the norm
change,beetle,departure,alternative,0,Noun/Concept Synonyms,Hard Distractor
wedge,change,departure,break,0,Noun/Concept Synonyms,Random Distractor
types,stripes,kinds,sorts,1,Noun/Concept Synonyms,varieties
types,exploratory,sorts,stripes,0,Noun/Concept Synonyms,Hard Distractor
sorts,cornfield,kinds,stripes,0,Noun/Concept Synonyms,Random Distractor
sort,style,type,kind,1,Descriptor/Adjective Synonyms,variety
style,temper,kind,type,0,Descriptor/Adjective Synonyms,Hard Distractor
midsection,type,style,sort,0,Descriptor/Adjective Synonyms,Random Distractor
charred,beat,pee,leak,1,Word Structure/Play,vegetable homophones
beat,charred,leak,garnish,0,Word Structure/Play,Hard Distractor
tasting,pee,beat,charred,0,Word Structure/Play,Random Distractor
spear,bulb,head,ear,1,Descriptor/Adjective Synonyms,vegetable units
head,spear,savor,bulb,0,Descriptor/Adjective Synonyms,Hard Distractor
head,ear,spear,gloss,0,Descriptor/Adjective Synonyms,Random Distractor
spear,floret,stalk,clove,1,Descriptor/Adjective Synonyms,vegetable units
spear,value,clove,floret,0,Descriptor/Adjective Synonyms,Hard Distractor
floret,clove,stalk,sleeping bag,0,Descriptor/Adjective Synonyms,Random Distractor
beet,onion,corn,carrot,1,Noun/Concept Synonyms,vegetables
besides,onion,corn,beet,0,Noun/Concept Synonyms,Hard Distractor
corn,centipede,carrot,onion,0,Noun/Concept Synonyms,Random Distractor
pepper,tomato,eggplant,cucumber,1,Idioms & Slang,vegetables that are also fruits
eggplant,cucumber,pepper,med,0,Idioms & Slang,Hard Distractor
tomato,quarterback,pepper,eggplant,0,Idioms & Slang,Random Distractor
hive,eek,ale,quash,1,Word Structure/Play,vegetables with first letter removed
hive,u,ale,quash,0,Word Structure/Play,Hard Distractor
hive,wine,ale,quash,0,Word Structure/Play,Random Distractor
booth,stall,table,stand,1,Idioms & Slang,vendor’s spot at a market
stand,ore,stall,table,0,Idioms & Slang,Hard Distractor
almost,stall,booth,stand,0,Idioms & Slang,Random Distractor
grand,august,regal,noble,1,Descriptor/Adjective Synonyms,venerable
august,grand,bud,regal,0,Descriptor/Adjective Synonyms,Hard Distractor
octopus,august,grand,noble,0,Descriptor/Adjective Synonyms,Random Distractor
could,might,can,may,1,Descriptor/Adjective Synonyms,verbs expressing possibility
might,could,operation,can,0,Descriptor/Adjective Synonyms,Hard Distractor
bottle,can,may,might,0,Descriptor/Adjective Synonyms,Random Distractor
code,hack,program,develop,1,Idioms & Slang,verbs for a software engineer
program,code,develop,toiletries,0,Idioms & Slang,Hard Distractor
green,program,code,hack,0,Idioms & Slang,Random Distractor
powder,glaze,sprinkle,frost,1,Noun/Concept Synonyms,verbs for finishing donuts
frost,sprinkle,tartar,powder,0,Noun/Concept Synonyms,Hard Distractor
frost,glaze,dank,sprinkle,0,Noun/Concept Synonyms,Random Distractor
frost,beat,bake,preheat,1,Idioms & Slang,verbs in a cake recipe
masculine,bake,preheat,beat,0,Idioms & Slang,Hard Distractor
preheat,beat,bake,tease,0,Idioms & Slang,Random Distractor
proof,rise,ferment,rest,1,Noun/Concept Synonyms,verbs in breadmaking
proof,fairy tale,ferment,rest,0,Noun/Concept Synonyms,Hard Distractor
rest,ferment,rise,um,0,Noun/Concept Synonyms,Random Distractor
fish,bird,mammal,reptile,1,Noun/Concept Synonyms,vertebrates
bird,mammal,meat,fish,0,Noun/Concept Synonyms,Hard Distractor
bird,fish,reptile,itchy,0,Noun/Concept Synonyms,Random Distractor
key,vital,central,critical,1,Descriptor/Adjective Synonyms,very important
key,twist,critical,central,0,Descriptor/Adjective Synonyms,Hard Distractor
critical,sophocles,key,vital,0,Descriptor/Adjective Synonyms,Random Distractor
shred,hint,trace,touch,1,Descriptor/Adjective Synonyms,very small amount
hint,trace,success,touch,0,Descriptor/Adjective Synonyms,Hard Distractor
hint,touch,trace,bucket,0,Descriptor/Adjective Synonyms,Random Distractor
crash,sonic,mario,link,1,Trivia/Pop Culture,video game characters
crash,near dark,link,mario,0,Trivia/Pop Culture,Hard Distractor
ivy,mario,sonic,crash,0,Trivia/Pop Culture,Random Distractor
dreamcast,genesis,switch,wii,1,Noun/Concept Synonyms,video game consoles
dreamcast,genesis,wii,chuck,0,Noun/Concept Synonyms,Hard Distractor
genesis,switch,staunch,wii,0,Noun/Concept Synonyms,Random Distractor
halo,metroid,madden,civilization,1,Noun/Concept Synonyms,video game franchises
play,halo,civilization,metroid,0,Noun/Concept Synonyms,Hard Distractor
halo,civilization,metroid,okey-doke,0,Noun/Concept Synonyms,Random Distractor
pep,beans,energy,zip,1,Noun/Concept Synonyms,vigor
pep,energy,like,beans,0,Noun/Concept Synonyms,Hard Distractor
zip,pep,beans,silver medal,0,Noun/Concept Synonyms,Random Distractor
web,net,metaverse,cloud,1,Noun/Concept Synonyms,virtual spaces
short,net,metaverse,cloud,0,Noun/Concept Synonyms,Hard Distractor
roulette,web,metaverse,cloud,0,Noun/Concept Synonyms,Random Distractor
monitor,terminal,display,screen,1,Noun/Concept Synonyms,visual interface
screen,display,nails,terminal,0,Noun/Concept Synonyms,Hard Distractor
screen,monitor,terminal,tour,0,Noun/Concept Synonyms,Random Distractor
life,juice,energy,zip,1,Descriptor/Adjective Synonyms,vitality
juice,energy,zip,prickly,0,Descriptor/Adjective Synonyms,Hard Distractor
alley,juice,zip,energy,0,Descriptor/Adjective Synonyms,Random Distractor
doo-wop,a cappella,madrigal,barbershop,1,Descriptor/Adjective Synonyms,vocal music
a cappella,barbershop,trojan horse,doo-wop,0,Descriptor/Adjective Synonyms,Hard Distractor
doo-wop,a cappella,madrigal,allergy,0,Descriptor/Adjective Synonyms,Random Distractor
craft,line,work,trade,1,Noun/Concept Synonyms,vocation
trade,line,compact,craft,0,Noun/Concept Synonyms,Hard Distractor
trade,trip,line,work,0,Noun/Concept Synonyms,Random Distractor
bump,set,serve,spike,1,Noun/Concept Synonyms,volleyball moves
bump,serve,splash,spike,0,Noun/Concept Synonyms,Hard Distractor
spike,bump,palazzo,set,0,Noun/Concept Synonyms,Random Distractor
way,whoa,wee,why,1,Word Structure/Play,w + vowel sound
super,wee,why,whoa,0,Word Structure/Play,Hard Distractor
wee,whoa,beard,why,0,Word Structure/Play,Random Distractor
storm,liberty,sparks,sun,1,Members of a Set/Entities,w.n.b.a. teams
he,storm,liberty,sparks,0,Members of a Set/Entities,Hard Distractor
sparks,liberty,storm,elephant,0,Members of a Set/Entities,Random Distractor
wings,liberty,mercury,sky,1,Members of a Set/Entities,w.n.b.a. teams
mercury,branch,liberty,sky,0,Members of a Set/Entities,Hard Distractor
gnash,wings,sky,mercury,0,Members of a Set/Entities,Random Distractor
risk,gamble,stake,bet,1,Noun/Concept Synonyms,wager
hustle,risk,bet,stake,0,Noun/Concept Synonyms,Hard Distractor
bet,gamble,stake,fritter,0,Noun/Concept Synonyms,Random Distractor
stride,tread,step,march,1,Noun/Concept Synonyms,walk
step,album,stride,tread,0,Noun/Concept Synonyms,Hard Distractor
vault,step,tread,stride,0,Noun/Concept Synonyms,Random Distractor
lumber,plod,trudge,stomp,1,Descriptor/Adjective Synonyms,walk heavily
stomp,lumber,dandy,plod,0,Descriptor/Adjective Synonyms,Hard Distractor
plod,stomp,platform,trudge,0,Descriptor/Adjective Synonyms,Random Distractor
clock,belt,deck,slug,1,Noun/Concept Synonyms,wallop
slug,clock,belt,virgin,0,Noun/Concept Synonyms,Hard Distractor
deck,surface,slug,clock,0,Noun/Concept Synonyms,Random Distractor
dwindle,peter,fade,taper,1,Noun/Concept Synonyms,wane
fade,peter,needle,taper,0,Noun/Concept Synonyms,Hard Distractor
fade,taper,dwindle,marsala,0,Noun/Concept Synonyms,Random Distractor
delicate,bulky,spin,cotton,1,Action/Verb Synonyms,washing machine cycles/settings
cotton,short,delicate,bulky,0,Action/Verb Synonyms,Hard Distractor
incredible,bulky,spin,delicate,0,Action/Verb Synonyms,Random Distractor
line,pipe,channel,main,1,Noun/Concept Synonyms,water and gas conduits
spider,main,channel,pipe,0,Noun/Concept Synonyms,Hard Distractor
pipe,main,tchotchke,channel,0,Noun/Concept Synonyms,Random Distractor
fountain,tap,spring,well,1,Noun/Concept Synonyms,water sources
well,fountain,o,spring,0,Noun/Concept Synonyms,Hard Distractor
feather,tap,well,fountain,0,Noun/Concept Synonyms,Random Distractor
tug,barge,junk,sub,1,Noun/Concept Synonyms,watercraft
junk,hot sauce,sub,barge,0,Noun/Concept Synonyms,Hard Distractor
love,barge,junk,tug,0,Noun/Concept Synonyms,Random Distractor
paper,museum,seal,poetic,1,Fill-in-the-Blank,wax ___
sunday,poetic,paper,museum,0,Fill-in-the-Blank,Hard Distractor
museum,poetic,royal,paper,0,Fill-in-the-Blank,Random Distractor
fix,answer,solution,remedy,1,Idioms & Slang,way of solving a problem
solution,fix,answer,driver license,0,Idioms & Slang,Hard Distractor
solution,remedy,peppermint patty,answer,0,Idioms & Slang,Random Distractor
fly,bait,chum,lure,1,Descriptor/Adjective Synonyms,ways to attract fish
lure,bait,hot,chum,0,Descriptor/Adjective Synonyms,Hard Distractor
fly,ditto,bait,chum,0,Descriptor/Adjective Synonyms,Random Distractor
parens,asterisk,number,dagger,1,Idioms & Slang,ways to denote a citation
parens,number,asterisk,appraisal,0,Idioms & Slang,Hard Distractor
difference,asterisk,number,parens,0,Idioms & Slang,Random Distractor
thou,grand,m,k,1,Noun/Concept Synonyms,"ways to express 1,000"
m,sound,thou,k,0,Noun/Concept Synonyms,Hard Distractor
grand,k,m,barbie,0,Noun/Concept Synonyms,Random Distractor
trap,fish,forage,hunt,1,Noun/Concept Synonyms,ways to gather food
forage,fish,weight,trap,0,Noun/Concept Synonyms,Hard Distractor
forage,hunt,taekwondo,trap,0,Noun/Concept Synonyms,Random Distractor
shout,whistle,wave,snap,1,Noun/Concept Synonyms,ways to get attention
snap,heartbeat,wave,whistle,0,Noun/Concept Synonyms,Hard Distractor
shout,whistle,handsome,snap,0,Noun/Concept Synonyms,Random Distractor
hunt,fish,gather,farm,1,Noun/Concept Synonyms,ways to get food
hunt,farm,gather,camera,0,Noun/Concept Synonyms,Hard Distractor
hunt,gather,final,fish,0,Noun/Concept Synonyms,Random Distractor
grille,bumper,spoiler,rim,1,Idioms & Slang,ways to modify a car's exterior
grille,spoiler,rye,bumper,0,Idioms & Slang,Hard Distractor
bumper,grille,spoiler,chiffon,0,Idioms & Slang,Random Distractor
bottle,can,draft,tap,1,Idioms & Slang,ways to order a beer
draft,tap,lucky stiff,bottle,0,Idioms & Slang,Hard Distractor
cherish,can,draft,tap,0,Idioms & Slang,Random Distractor
train,study,practice,drill,1,Noun/Concept Synonyms,ways to prepare
study,train,drill,apple,0,Noun/Concept Synonyms,Hard Distractor
train,drill,practice,coat rack,0,Noun/Concept Synonyms,Random Distractor
slice,shred,melt,crumble,1,Noun/Concept Synonyms,ways to prepare cheese
shred,rank,crumble,melt,0,Noun/Concept Synonyms,Hard Distractor
slice,simple,melt,shred,0,Noun/Concept Synonyms,Random Distractor
poach,scramble,fry,boil,1,Noun/Concept Synonyms,ways to prepare eggs
boil,play,poach,fry,0,Noun/Concept Synonyms,Hard Distractor
egg,boil,poach,scramble,0,Noun/Concept Synonyms,Random Distractor
dry,ferment,can,freeze,1,Noun/Concept Synonyms,ways to preserve food
freeze,brown,dry,ferment,0,Noun/Concept Synonyms,Hard Distractor
dry,freeze,ferment,drib,0,Noun/Concept Synonyms,Random Distractor
can,pickle,cure,freeze,1,Noun/Concept Synonyms,ways to preserve food
must,freeze,cure,pickle,0,Noun/Concept Synonyms,Hard Distractor
act,pickle,can,freeze,0,Noun/Concept Synonyms,Random Distractor
plaque,medal,certificate,trophy,1,Noun/Concept Synonyms,ways to recognize achievement
plaque,noise,certificate,trophy,0,Noun/Concept Synonyms,Hard Distractor
trophy,certificate,plaque,7-10,0,Noun/Concept Synonyms,Random Distractor
tweeze,wax,thread,shave,1,Noun/Concept Synonyms,ways to remove hair
thread,leave,tweeze,shave,0,Noun/Concept Synonyms,Hard Distractor
tweeze,wax,thread,miller,0,Noun/Concept Synonyms,Random Distractor
base,bracket,stand,mount,1,Trivia/Pop Culture,ways to secure a tv
bracket,stand,mount,hotel,0,Trivia/Pop Culture,Hard Distractor
bracket,mount,roger,stand,0,Trivia/Pop Culture,Random Distractor
kneel,stand,salute,bow,1,Trivia/Pop Culture,ways to show respect
kneel,salute,bow,picture,0,Trivia/Pop Culture,Hard Distractor
delivery,kneel,bow,stand,0,Trivia/Pop Culture,Random Distractor
organize,canvass,campaign,stump,1,Idioms & Slang,ways to support a candidate
stump,watt,canvass,organize,0,Idioms & Slang,Hard Distractor
organize,stump,knocks,canvass,0,Idioms & Slang,Random Distractor
crop,flip,scale,rotate,1,Idioms & Slang,ways to transform an image
rotate,drive,flip,scale,0,Idioms & Slang,Hard Distractor
flip,crop,rotate,party,0,Idioms & Slang,Random Distractor
password,fingerprint,pin,face,1,Idioms & Slang,ways to unlock a device
pit,face,password,fingerprint,0,Idioms & Slang,Hard Distractor
password,dylan,face,pin,0,Idioms & Slang,Random Distractor
face,pin,fingerprint,password,1,Idioms & Slang,ways to unlock a device
face,pin,air conditioner,fingerprint,0,Idioms & Slang,Hard Distractor
face,fingerprint,twice,password,0,Idioms & Slang,Random Distractor
bun,twist,pony,braid,1,Idioms & Slang,ways to wear your hair up
frost,bun,twist,pony,0,Idioms & Slang,Hard Distractor
twist,bun,candidate,braid,0,Idioms & Slang,Random Distractor
rope,wrench,candlestick,knife,1,Idioms & Slang,weapons in the game clue
candlestick,foot,rope,knife,0,Idioms & Slang,Hard Distractor
candlestick,knife,pucker,wrench,0,Idioms & Slang,Random Distractor
wrench,knife,candlestick,rope,1,Idioms & Slang,weapons in the game clue
knife,library,candlestick,rope,0,Idioms & Slang,Hard Distractor
ronald,knife,rope,wrench,0,Idioms & Slang,Random Distractor
bore,tire,exhaust,drain,1,Descriptor/Adjective Synonyms,weary
merry,drain,tire,exhaust,0,Descriptor/Adjective Synonyms,Hard Distractor
exhaust,drain,tire,interrupt,0,Descriptor/Adjective Synonyms,Random Distractor
dewpoint,beaufort scale,wind chill,heat index,1,Noun/Concept Synonyms,weather terms
